"Year","fishing_hours","mw_fishinghours","Fishing_category_FO","Lat","Lon"
2010,0.013179386420371,0.354913789719912,"Midwater",72.15,2.25
2013,1.05060790337826,0.0644663447930907,"Midwater",65.05,24.55
2011,0.000145933314845187,38.2830797522038,"Static",74.05,19.45
2012,7.98677838485036,12.7676203310896,"Otter",49.15,-3.65
2013,0.913228408055626,8.52053530561952,"Beam",51.25,-6.55
2014,2.17113299972679,0.997402472345762,"Beam",53.85,9.05
2014,0.242076760676839,0.548188865984801,"Otter",56.95,2.65
2012,0.143130384146004,10.4084540538818,"Static",44.15,-1.35
2013,0.041435062255278,0.537120402529757,"Midwater",76.35,20.55
2009,5.32574614532363,0.545547665591407,"Otter",57.75,-14.05
2009,0.116193133994035,1.75691958160374,"Otter",58.05,8.25
2015,13.0764665914528,2.39593182809052,"Otter",74.65,52.95
2010,0.50256594701519,67.2142798626724,"Beam",54.05,0.45
2015,4.23755199964533,1.37332370948212,"Dredge",49.45,-0.85
2012,3.10272620640063,0.406619264216556,"Static",65.15,10.35
2010,0.145314723911633,0.241315616145992,"Dredge",52.05,-5.05
2014,0.0423966474083687,1.00821909086339,"Dredge",60.35,-0.95
2014,0.0517931434866561,7.39876505373278,"Static",51.45,-5.05
2011,8.61226552427349,0.0576059256080783,"Midwater",17.95,-16.15
2009,4.04020990532978,138.834959633299,"Static",48.95,-4.95
2015,45.9919433274178,0.852694115700133,"Static",73.05,27.55
2014,0.0263416688349004,3.33057661778116,"Otter",75.55,18.75
2009,0.303134936787205,0.00538248235843962,"Midwater",60.05,0.15
2014,0.0478353455675533,1.15916811738936,"Static",49.45,-4.65
2015,31.640573529597,152.71625650613,"Midwater",54.65,15.65
2010,1.27023495390277,13.9383724029074,"Midwater",56.05,-9.15
2012,0.0157913606530486,2.09018770939669,"Otter",70.35,-8.55
2009,0.308518384465663,0.0496571773849551,"Static",53.65,5.85
2013,43.0249855059164,0.0000412616582493306,"Otter",48.45,-9.75
2013,0.193079101459581,0.0000553820831319395,"Otter",47.55,-4.55
2009,13.1065268110581,5.69693088839139,"Otter",54.25,1.25
2013,8.98591126311277,3.32152046637688,"Static",59.55,-3.95
2011,2.87796589745364,16.8527028090045,"Static",62.45,5.95
2012,0.000244698064656754,0.0142732132779186,"Beam",49.55,-2.95
2011,0.332246801748481,3.57018736721016,"Otter",54.95,10.25
2015,5.80478151431064,0.0138323431382698,"Beam",54.65,2.65
2015,0.0133565760870987,0.0155774915114324,"Midwater",59.65,-5.85
2015,0.777946375026551,0.286375530915792,"Other",50.75,-9.35
2011,30.1100814135656,0.00000362175694531379,"Otter",49.85,-3.55
2011,69.3147336441885,0.298884880690648,"Static",45.45,-3.95
2013,0.00733477622503806,44.2020777986366,"Demersal seine",59.85,-0.15
2013,0.00268001134781461,0.0781396541909994,"Otter",74.75,17.45
2014,0.18273816193386,5.08487389353469,"Otter",57.75,1.65
2009,16.6735546094616,70.5926716542149,"Midwater",55.95,17.95
2009,1.35772914704066,0.0000237049046050437,"Otter",50.35,-2.65
2009,1.4202566441326,0.0831239583936022,"Static",55.15,17.55
2011,0.94304791303656,0.113609518624335,"Otter",60.75,2.35
2012,0.0832528328191722,0.0000000000863773450855931,"Midwater",54.85,-9.25
2011,4.50502102105631,1.7451642270928,"Midwater",58.95,-1.65
2012,4.52502293115942,22.7111381141875,"Static",72.95,31.55
2009,149.897837330251,0.791765194541455,"Otter",58.75,10.95
2011,0.0711336737441729,1.09190171581595,"Static",63.25,6.05
2013,0.172761044652652,504.67697650162,"Midwater",53.95,5.35
2014,0.194275537303644,17.9496637762258,"Midwater",56.05,-0.95
2014,0.129303341269403,0.000000454720915229511,"Beam",56.45,7.25
2015,0.0050653233358096,0.929895630568793,"Static",75.85,20.65
2011,117.303178127306,76.5081093609515,"Otter",71.65,16.85
2015,11.8966521144849,34.9970388766304,"Static",75.65,26.05
2010,85.5266023000016,0.657129089725458,"Beam",53.65,8.45
2015,0.0284875538328937,0.00215317531958713,"Static",54.15,-10.75
2014,32.1025372348431,3.94173548881063,"Static",71.15,30.95
2011,0.00426799400007977,1.49898657311776,"Otter",55.15,16.35
2012,12.2940684873069,28.3546365736933,"Static",72.25,20.75
2011,15.6370721734177,1.43902302559372,"Static",45.35,-1.95
2015,0.000618475468091819,0.66159077573374,"Midwater",65.25,0.75
2015,635.316222509888,0.373393605331917,"Static",67.25,9.95
2015,0.00000943583418760133,0.0628437645620115,"Otter",54.55,11.45
2014,3.55095967432186,2.92112956414677,"Midwater",59.65,-1.35
2015,0.270830532686601,6.33555089104189,"Midwater",54.75,6.25
2012,0.427776128149405,0.244368391191754,"Demersal seine",50.15,-3.25
2011,0.0443119100368127,27.8747210547728,"Beam",54.95,8.35
2015,0.911700625965626,0.0090464527386611,"Otter",59.55,-6.55
2009,6.36141416348922,45.2226288960889,"Beam",54.45,7.05
2015,0.590208416831228,11.7251193810338,"Otter",59.75,2.95
2009,0.127690970112924,0.0168920960237331,"Midwater",74.25,12.55
2014,3.64558734251732,0.154465684652867,"Static",75.95,35.05
2009,4.150883766213,0.00000348031141887997,"Otter",55.25,16.75
2010,2.17308378436371,0.062771279678083,"Midwater",54.45,19.35
2014,0.0686302194539633,0.0296403163651164,"Midwater",63.35,20.95
2013,0.032474671446729,0.0657394478089098,"Static",75.45,27.25
2009,1.33621931514316,3.93852659582306,"Static",54.65,7.15
2009,1.48619671257709,3.38109269988245,"Demersal seine",51.25,-7.95
2014,0.282971885926718,3.29390990520751,"Static",65.15,9.85
2012,3.73301706360132,3.06153396727012,"Midwater",71.95,8.15
2011,0.00000000194913980256742,8.20781654754049,"Static",61.45,-1.15
2013,2.43413215108331,26.9598164941648,"Otter",46.25,-1.85
2015,4.91396791206199,6.0301007821208,"Otter",44.95,-1.65
2015,1.94779163098608,8.5975878131517,"Static",60.05,0.05
2010,0.0181429429467805,0.0483813656488838,"Beam",51.15,-7.55
2013,2.00307654861839,38.7362588850971,"Static",57.05,5.85
2014,182.230996415917,0.00000656708994540875,"Static",65.35,7.95
2011,68.2987088535279,0.529267882871736,"Demersal seine",58.15,5.45
2014,0.237371417435374,60.5521753298811,"Demersal seine",57.85,10.55
2013,0.206327111507309,0.0104893180321441,"Otter",57.25,0.25
2009,0.259255226663703,0.563467205958973,"Otter",59.35,2.35
2010,0.114623830180926,5.55589499462926,"Otter",49.05,-5.95
2015,0.0118391264791007,0.00308322206363981,"Otter",49.85,-6.85
2015,1.68345392087753,0.0119929261945915,"Midwater",61.25,-4.05
2015,0.00108823640750676,1.03421703091918,"Otter",54.75,10.35
2011,3.47487906036604,205.839858805448,"Midwater",56.25,6.35
2013,0.00106887898527192,11.61815556364,"Midwater",55.15,18.75
2014,1.64721826983744,0.0649567485389053,"Otter",56.05,5.85
2015,0.0286043674480909,6.0256772051577,"Static",50.05,0.95
2010,60.6143901426963,0.0237550914418367,"Static",51.95,-11.25
2009,1.89741754353663,5.14897149945637,"Midwater",20.65,-17.35
2013,3.19326095082352,6.63038003748251,"Static",71.15,31.05
2012,7.93849745411771,0.0896683801484294,"Beam",55.35,7.35
2010,60.7527013885078,0.0562113278471968,"Otter",56.75,6.85
2011,0.0197918206797816,1.26514690264496,"Otter",78.35,12.35
2010,1.22793551991394,4.41757273340665,"Otter",59.75,4.05
2011,2.73177524711125,15.3062527600948,"Static",72.15,25.25
2015,157.387878193213,0.00548416309814146,"Beam",53.05,3.35
2015,0.0369468566073486,0.726869247820216,"Otter",57.95,-13.15
2011,0.871446822214759,0.142733573026552,"Beam",53.55,5.65
2015,0.0378103359378451,0.00356214055023019,"Midwater",61.85,4.45
2013,1.47603719368905,9.94921234340086,"Midwater",49.95,0.25
2014,0.237419845088711,9.51756810545056,"Midwater",67.25,12.35
2012,0.000000242391570259705,8.28867140515016,"Demersal seine",67.95,12.75
2009,0.136488536010451,0.0958873103677051,"Otter",50.65,-10.85
2011,1.94588868272312,1.63065545740736,"Otter",48.95,-2.85
2010,0.12905943224606,8.76089757424081,"Demersal seine",50.55,1.15
2013,1.29053643451051,4.33266543374954,"Static",72.85,27.45
2011,0.178146406132937,0.4325895931038,"Otter",52.55,-11.65
2015,3.70227465279892,37.5933670276851,"Midwater",65.35,2.65
2012,1.19200395807627,297.448662361748,"Static",53.15,-13.65
2013,0.00378922619655601,0.059439884960029,"Midwater",59.25,-3.75
2014,3.72221438163069,1.24725868673521,"Static",60.55,-8.65
2010,9.35907372106883,1.79744073338462,"Dredge",58.25,-3.45
2012,0.0000141662316895724,0.0237341436488858,"Otter",51.85,-16.65
2011,0.398767973095369,0.107263803553316,"Midwater",58.85,19.65
2012,3.34541482591531,28.1465360829019,"Demersal seine",59.95,-1.75
2015,5.33275615076154,46.4056219140045,"Otter",75.25,21.75
2010,0.834478436652184,3.79899616046737,"Beam",51.75,-7.35
2014,0.17529888461438,0.69034673602365,"Otter",75.85,31.05
2012,2.48466256532376,0.0990229033913756,"Otter",57.35,-0.15
2015,0.364653005536803,5.94319791946105,"Static",51.05,-7.85
2012,0.128168490441815,0.00757264629106397,"Midwater",68.65,5.35
2015,0.00178895751833472,1.62975561419857,"Midwater",50.65,-13.75
2010,1.27749413854177,21.9594393669241,"Otter",54.75,17.05
2015,4.77934486138424,0.21464024854224,"Otter",59.55,-2.75
2014,1.19486485524406,0.0116302587580382,"Midwater",62.25,-31.45
2014,0.13976034163575,0.0845260197295549,"Midwater",57.35,0.85
2011,0.000472043440697289,2.98427228844626,"Static",57.95,9.75
2010,0.00807206849100163,0.705434205597109,"Otter",48.85,-4.25
2012,1.22361017257607,0.477729540671537,"Midwater",65.85,6.15
2015,0.0000407513862901536,0.191922518452593,"Static",62.35,5.35
2015,0.00624340065065828,0.000000512293454012606,"Otter",51.65,-6.55
2013,0.0626736832271596,0.888489265105123,"Demersal seine",74.85,18.75
2013,0.0304143042473276,6.5184820943245,"Midwater",55.15,1.25
2010,7.06565485153769,8.58712199120653,"Otter",61.85,-5.95
2013,0.209326481504562,101.567891746866,"Midwater",55.05,15.35
2012,0.483058353858981,0.0866712020211396,"Midwater",58.65,19.35
2012,4.41900932796026,227.524864485993,"Otter",60.05,-4.35
2015,0.0228250875376789,0.0000498372140399192,"Otter",53.95,7.85
2012,2.51175508969249,5.18792348656089,"Otter",71.65,16.75
2009,24.6802670254633,1.2810935996702,"Otter",58.85,-3.95
2013,45.0976929383125,0.422143920985373,"Demersal seine",57.75,8.85
2010,37.4394427941327,1.09513018729691,"Otter",62.15,-39.85
2009,0.334794877557352,0.0110411742165005,"Otter",55.25,2.05
2012,11.1664614993254,0.0236686863389904,"Static",56.15,6.95
2012,0.144328873070863,0.223738769421172,"Otter",72.35,15.55
2012,0.434556961263866,38.1537192393125,"Midwater",44.15,-3.05
2009,0.900510468721652,0.00753764649851655,"Demersal seine",55.45,4.05
2015,4.08232375662476,40.9994541788419,"Otter",75.55,30.55
2010,2.08293264866126,3.67608581700638,"Beam",54.25,4.75
2014,79.3621672977753,0.307096965036436,"Midwater",59.75,21.25
2012,7.80281649627753,7.44482619984784,"Midwater",47.25,-4.85
2012,0.000426185518360343,0.0370390918148712,"Midwater",53.05,3.55
2011,2.14854926366408,2.10427647253174,"Static",73.25,30.55
2012,0.681539156999082,5.75538673047169,"Static",61.55,-0.15
2013,0.145535293140037,0.00314598099971004,"Otter",56.15,4.05
2014,0.465446443352148,2.26073737343869,"Midwater",59.75,-0.15
2009,0.0024796381460699,12.1410576245045,"Midwater",61.95,20.55
2011,1.80433528192174,0.364527248744564,"Beam",49.75,-0.35
2011,7.01249268796834,0.203132655217798,"Demersal seine",50.85,-8.05
2012,0.042914054242512,9.55674152134154,"Midwater",54.65,3.95
2014,0.000738209388498534,0.0650269988678867,"Otter",53.85,7.65
2015,0.638608912672332,1.36541639069637,"Static",66.15,9.95
2013,0.00000166851291267501,145.269330157695,"Static",57.35,6.95
2012,6.30283048858638,7.39904011031017,"Midwater",54.15,11.35
2009,0.286847403747264,1.46815864328214,"Otter",49.65,-0.65
2015,0.244073279264768,0.156943728592896,"Static",49.75,-3.65
2014,0.0000616930234467631,0.0237497838753927,"Otter",48.45,-7.45
2015,0.690116757222384,5.7068370903354,"Static",75.15,34.75
2014,2.71443577429492,5.82559567442425,"Midwater",55.55,14.95
2011,0.637197384867213,0.0530851445109427,"Beam",54.05,6.35
2011,8.05368072369355,0.913127050154668,"Beam",49.15,-7.55
2012,0.267711370719603,10.6142880515568,"Midwater",48.35,-6.65
2013,0.0195302248542037,0.0544815448757024,"Static",75.85,33.65
2014,5.99616719059526,0.22760735784065,"Otter",59.85,-0.65
2009,70.8935672406474,4.33075288337225,"Static",50.35,-5.95
2010,2.28406162179337,0.0794747911923163,"Static",50.25,-8.95
2015,0.0789057884689068,1.92433278424244,"Midwater",43.95,-1.45
2011,15.3862034723628,3.3588833799806,"Static",59.95,-2.85
2011,0.113270803377249,0.00216891342095251,"Midwater",53.05,-9.85
2013,0.874332615165743,0.443255085169213,"Midwater",55.85,7.95
2010,1.71444057256377,1.03521427374949,"Demersal seine",57.75,6.45
2011,0.00322899499917218,0.29089601386385,"Midwater",61.55,-29.65
2014,0.156293537209793,3.21116952899411,"Otter",55.15,4.55
2013,31.0012856952659,6.33196722951254,"Otter",58.05,-13.25
2013,1.87662505785065,0.254732309983075,"Static",57.65,-14.25
2013,0.0806274359725843,1.53719864069637,"Midwater",59.35,19.55
2011,0.147906740422585,2.36804676765421,"Otter",56.15,12.45
2013,0.90078253891458,131.874024313177,"Otter",76.05,20.35
2010,0.000167377363123951,2.26055197408504,"Midwater",58.75,-0.75
2012,1.87399394447847,0.224426126516412,"Midwater",49.85,-3.75
2012,0.0000751624710067493,0.0114723188268626,"Beam",55.35,2.15
2012,0.04180220271845,183.696756798493,"Static",70.75,29.45
2009,0.00937394114236936,39.2561150608205,"Otter",57.65,-3.65
2011,0.00503221799617702,2.31088269164371,"Otter",64.75,-34.95
2009,1.10445624189594,1997.17641447593,"Otter",62.75,5.45
2011,3.14038248645206,1.52383501566857,"Midwater",72.55,15.45
2011,4.14316510238465,5.64231690602612,"Otter",48.35,-5.15
2012,0.000411165178077124,77.0660725092248,"Beam",51.65,1.65
2011,0.0169098659874084,0.261912909679427,"Static",55.15,-17.65
2014,0.79042530228324,0.194412460246548,"Midwater",72.45,5.75
2014,0.0945752961511222,0.383105418897061,"Midwater",61.95,20.45
2015,0.119115780910123,4.65407563674547,"Static",51.95,-11.45
2014,0.0782718307279073,0.00260893500197172,"Otter",65.45,-29.35
2014,0.00964705865041986,0.285090597189373,"Otter",49.55,-9.85
2010,2.04650369703802,0.204635297418287,"Static",47.65,-5.45
2013,0.00407930886705739,0.0000155833303472053,"Midwater",59.05,-1.25
2014,6.9292552993863,12.8509842559461,"Static",64.45,8.15
2010,0.00000575947462807541,40.0735331730515,"Static",55.95,6.25
2014,25.1559472528547,2.32379951647676,"Midwater",57.75,24.35
2011,2.15524671150569,0.000217181484734719,"Otter",56.75,20.25
2009,0.232859603125829,1.07346382754333,"Midwater",58.15,18.05
2010,28.8203976221302,54.0616232584678,"Otter",56.45,-14.55
2013,0.0000958339890516424,0.117730227462531,"Otter",74.85,24.25
2012,0.000454342550282592,0.0664585124090316,"Midwater",56.15,19.75
2012,0.00908945132622736,0.0000356719445818197,"Static",49.05,-10.95
2015,0.582335388460082,0.020789509479229,"Beam",54.45,1.95
2012,4.41529787293867,0.0573018306350504,"Static",73.95,31.35
2013,0.0550000642520253,5.23491210928341,"Otter",76.55,19.25
2014,77.948832647831,11.1789289345844,"Otter",70.15,17.75
2011,0.0278430852377252,0.0569186773245898,"Demersal seine",57.95,-2.85
2015,0.597731531673324,1.17269778880961,"Beam",51.45,3.05
2009,4.22807230124569,6.20670956370431,"Otter",56.55,-9.45
2010,51.0084547932808,2.69087955276187,"Midwater",53.95,-5.65
2010,0.000046502046792488,2.23216985075177,"Otter",62.45,-4.55
2010,0.118319457002551,1.92758524381972,"Dredge",57.55,-6.85
2014,26.9216694917292,38.6607408067329,"Static",74.15,22.55
2015,0.431385283066589,1.49031316256256,"Otter",75.45,19.25
2010,0.0105593511827577,3.1413223830563,"Midwater",50.25,0.45
2012,0.213654308377668,0.482233646781974,"Static",56.45,7.95
2009,0.827567940273679,0.00000000119634892019339,"Otter",54.05,-5.85
2013,7.03637459184015,0.00149106698454741,"Midwater",57.55,-0.35
2010,0.0289322120879008,1.23949774604524,"Static",57.65,3.45
2012,0.419218017802655,0.00627823457940841,"Otter",58.05,-2.45
2011,3.09001231878146,3.97389199048259,"Otter",59.95,-7.15
2015,0.144755518722444,0.000764704791751364,"Otter",55.15,15.65
2009,0.686918294179371,0.18024152321116,"Otter",58.95,-5.85
2012,0.320860840553633,0.424873173080765,"Otter",49.85,-7.45
2011,66.3108968746559,0.000146865472040468,"Otter",54.95,17.95
2014,3.15100258717132,1.26545272650086,"Demersal seine",77.05,28.35
2012,1.39433276485001,6.61190773600674,"Midwater",73.85,14.55
2011,3.39092058569392,0.00203372407142114,"Static",47.35,-2.95
2014,0.0235836306572525,2.32325841158134,"Otter",70.75,20.05
2010,0.604785615404821,12.8197996188796,"Midwater",44.15,-1.55
2013,0.317552407194035,0.0784126566569458,"Static",71.65,29.55
2012,1.85290864084142,0.0150999248332164,"Midwater",47.85,-8.75
2015,0.71685835794442,12.3184354512312,"Otter",59.55,1.95
2011,0.00504500426853143,3.85682145463647,"Otter",46.35,-2.25
2014,0.446960881674099,0.727093107918494,"Otter",60.35,-5.45
2013,6.98408098574306,2.69618604440134,"Midwater",58.35,20.15
2013,0.418646066154961,0.113153799413382,"Otter",52.35,-13.15
2010,145.112114387042,1.16372252662001,"Midwater",50.35,-0.45
2012,8.11630685301217,0.181854266982365,"Static",52.45,-10.75
2015,0.853045990634328,0.000250699457715204,"Midwater",60.05,25.55
2015,1.98703773277074,0.0799742806248191,"Otter",58.45,3.45
2011,12.2227349583268,13.7100920849599,"Otter",56.05,5.45
2010,0.0112350883695284,22.2894950944793,"Demersal seine",57.25,6.95
2015,0.130285401924106,1.75437627653511,"Static",52.65,3.95
2012,0.13980135481692,0.000334219744350826,"Otter",55.35,4.35
2013,0.00963274375330299,10.0349881802165,"Otter",51.65,-14.15
2013,185.132751605725,0.0165519145898311,"Midwater",50.05,-2.45
2015,2.61940345765475,0.242586832083631,"Static",75.65,35.35
2012,7.85412441086181,6.96831851938392,"Otter",48.95,-1.65
2009,0.0111186459001611,1.83101579971291,"Otter",55.15,4.65
2013,4.28358130464821,0.85135499339604,"Static",47.25,-6.35
2012,0.12110356199628,1.88854233243901,"Otter",57.35,4.35
2010,0.704515877285776,0.0274541137286392,"Otter",61.15,-8.85
2015,2.39136761188671,0.0291100073615195,"Otter",77.45,34.55
2011,7.56840412936616,10.0400523446788,"Static",71.85,32.55
2012,15.4793053840317,0.313789113939554,"Static",73.95,22.75
2013,0.948254713631924,0.00737002404954012,"Static",72.55,15.45
2011,11.0028248705199,8.47502829043134,"Otter",60.15,0.25
2013,0.0483546201761776,0.0324748952910617,"Otter",52.25,2.45
2015,0.00959438002321463,0.24003845345293,"Static",53.75,0.75
2010,0.153185311580451,97.7773369687086,"Static",61.25,-1.75
2015,1.16945772748513,0.000759305330538246,"Static",74.05,18.35
